0.000000, 33.000000, 0.933219, -0.359308, 0.001285
0.000000, 34.000000, 0.929081, -0.369877, 0.001275
0.000000, 35.000000, 0.924856, -0.380318, 0.001265
0.000000, 36.000000, 0.920549, -0.390627, 0.001255
0.000000, 37.000000, 0.916165, -0.400801, 0.001244
0.000000, 38.000000, 0.911708, -0.410838, 0.001233
0.000000, 39.000000, 0.907184, -0.420735, 0.001222
0.000000, 40.000000, 0.902596, -0.430489, 0.001211
0.000000, 41.000000, 0.897949, -0.440100, 0.001199
0.000000, 42.000000, 0.893247, -0.449567, 0.001188
0.000000, 43.000000, 0.888494, -0.458888, 0.001176
0.000000, 44.000000, 0.883696, -0.468062, 0.001164
0.000000, 45.000000, 0.878855, -0.477090, 0.001152
0.000000, 46.000000, 0.873975, -0.485970, 0.001140
0.000000, 47.000000, 0.869061, -0.494705, 0.001128
0.000000, 48.000000, 0.864116, -0.503292, 0.001116
0.000000, 49.000000, 0.859144, -0.511734, 0.001104
1.000000, -50.000000, 0.854002, 0.520270, 0.001103
1.000000, -49.000000, 0.859202, 0.511637, 0.001115
1.000000, -48.000000, 0.864373, 0.502850, 0.001127
1.000000, -47.000000, 0.869513, 0.493910, 0.001139
1.000000, -46.000000, 0.874616, 0.484816, 0.001151
1.000000, -45.000000, 0.879678, 0.475569, 0.001163
1.000000, -44.000000, 0.884694, 0.466172, 0.001175
1.000000, -43.000000, 0.889659, 0.456625, 0.001186
1.000000, -42.000000, 0.894569, 0.446930, 0.001198
1.000000, -41.000000, 0.899417, 0.437091, 0.001209
1.000000, -40.000000, 0.904200, 0.427110, 0.001220
1.000000, -39.000000, 0.908911, 0.416991, 0.001231
1.000000, -38.000000, 0.913545, 0.406738, 0.001242
1.000000, -37.000000, 0.918097, 0.396357, 0.001253
1.000000, -36.000000, 0.922561, 0.385852, 0.001263
1.000000, -35.000000, 0.926932, 0.375230, 0.001273
1.000000, -34.000000, 0.931204, 0.364499, 0.001283
1.000000, -33.000000, 0.935372, 0.353667, 0.001292
1.000000, -32.000000, 0.939430, 0.342741, 0.001301
1.000000, -31.000000, 0.943374, 0.331731, 0.001310
1.000000, -30.000000, 0.947198, 0.320649, 0.001318
1.000000, -29.000000, 0.950898, 0.309505, 0.001326
1.000000, -28.000000, 0.954469, 0.298310, 0.001334
1.000000, -27.000000, 0.957907, 0.287078, 0.001341
1.000000, -26.000000, 0.961209, 0.275823, 0.001348
1.000000, -25.000000, 0.964370, 0.264557, 0.001355
1.000000, -24.000000, 0.967389, 0.253296, 0.001361
1.000000, -23.000000, 0.970263, 0.242054, 0.001366
1.000000, -22.000000, 0.972990, 0.230846, 0.001371
1.000000, -21.000000, 0.975570, 0.219687, 0.001376
1.000000, -20.000000, 0.978003, 0.208591, 0.001380
1.000000, -19.000000, 0.980288, 0.197573, 0.001384
1.000000, -18.000000, 0.982427, 0.186645, 0.001388
1.000000, -17.000000, 0.984423, 0.175818, 0.001391
1.000000, -16.000000, 0.986276, 0.165103, 0.001394
1.000000, -15.000000, 0.987992, 0.154508, 0.001397
1.000000, -14.000000, 0.989572, 0.144038, 0.001399
1.000000, -13.000000, 0.991022, 0.133696, 0.001401
1.000000, -12.000000, 0.992347, 0.123483, 0.001403
1.000000, -11.000000, 0.993550, 0.113394, 0.001404
1.000000, -10.000000, 0.994637, 0.103424, 0.001406
1.000000, -9.000000, 0.995613, 0.093563, 0.001407
1.000000, -8.000000, 0.996483, 0.083797, 0.001408
1.000000, -7.000000, 0.997250, 0.074112, 0.001410
1.000000, -6.000000, 0.997919, 0.064487, 0.001411
1.000000, -5.000000, 0.998492, 0.054902, 0.001412
1.000000, -4.000000, 0.998972, 0.045336, 0.001414
1.000000, -3.000000, 0.999360, 0.035763, 0.001415
1.000000, -2.000000, 0.999658, 0.026162, 0.001417
1.000000, -1.000000, 0.999864, 0.016507, 0.001418
1.000000, 0.000000, 0.999977, 0.006778, 0.001420
1.000000, 1.000000, 0.999995, -0.003046, 0.001422
1.000000, 2.000000, 0.999916, -0.012984, 0.001423
1.000000, 3.000000, 0.999734, -0.023049, 0.001425
1.000000, 4.000000, 0.999447, -0.033255, 0.001426
1.000000, 5.000000, 0.999049, -0.043610, 0.001428
1.000000, 6.000000, 0.998534, -0.054120, 0.001429
1.000000, 7.000000, 0.997899, -0.064785, 0.001431
1.000000, 8.000000, 0.997138, -0.075605, 0.001431
1.000000, 9.000000, 0.996245, -0.086576, 0.001432
1.000000, 10.000000, 0.995217, -0.097690, 0.001432
1.000000, 11.000000, 0.994049, -0.108938, 0.001432
1.000000, 12.000000, 0.992736, -0.120310, 0.001432
1.000000, 13.000000, 0.991278, -0.131791, 0.001431
1.000000, 14.000000, 0.989669, -0.143368, 0.001430
1.000000, 15.000000, 0.987910, -0.155026, 0.001428
1.000000, 16.000000, 0.985999, -0.166749, 0.001426
1.000000, 17.000000, 0.983936, -0.178523, 0.001424
1.000000, 18.000000, 0.981720, -0.190331, 0.001420
1.000000, 19.000000, 0.979353, -0.202158, 0.001417
1.000000, 20.000000, 0.976836, -0.213988, 0.001412
1.000000, 21.000000, 0.974172, -0.225807, 0.001408
1.000000, 22.000000, 0.971363, -0.237602, 0.001402
1.000000, 23.000000, 0.968411, -0.249359, 0.001397
1.000000, 24.000000, 0.965321, -0.261066, 0.001390
1.000000, 25.000000, 0.962096, -0.272711, 0.001383
1.000000, 26.000000, 0.958740, -0.284284, 0.001376
1.000000, 27.000000, 0.955258, -0.295774, 0.001368
1.000000, 28.000000, 0.951654, -0.307173, 0.001360
1.000000, 29.000000, 0.947932, -0.318472, 0.001352
1.000000, 30.000000, 0.944098, -0.329664, 0.001343
1.000000, 31.000000, 0.940157, -0.340741, 0.001334
1.000000, 32.000000, 0.936113, -0.351699, 0.001324
1.000000, 33.000000, 0.931972, -0.362531, 0.001314
1.000000, 34.000000, 0.927738, -0.373232, 0.001303
1.000000, 35.000000, 0.923417, -0.383799, 0.001293
1.000000, 36.000000, 0.919013, -0.394227, 0.001282
1.000000, 37.000000, 0.914532, -0.404514, 0.001271
1.000000, 38.000000, 0.909978, -0.414657, 0.001259
1.000000, 39.000000, 0.905356, -0.424654, 0.001248
1.000000, 40.000000, 0.900671, -0.434502, 0.001236
1.000000, 41.000000, 0.895927, -0.444201, 0.001224
1.000000, 42.000000, 0.891129, -0.453750, 0.001212
1.000000, 43.000000, 0.886282, -0.463146, 0.001200
1.000000, 44.000000, 0.881389, -0.472391, 0.001187
1.000000, 45.000000, 0.876455, -0.481484, 0.001175
1.000000, 46.000000, 0.871483, -0.490425, 0.001163
1.000000, 47.000000, 0.866479, -0.499214, 0.001150
1.000000, 48.000000, 0.861444, -0.507852, 0.001137
1.000000, 49.000000, 0.856384, -0.516339, 0.001125
2.000000, -50.000000, 0.851141, 0.524937, 0.001124
2.000000, -49.000000, 0.856438, 0.516249, 0.001137
2.000000, -48.000000, 0.861710, 0.507402, 0.001149
2.000000, -47.000000, 0.866950, 0.498395, 0.001162
2.000000, -46.000000, 0.872156, 0.489228, 0.001174
2.000000, -45.000000, 0.877322, 0.479902, 0.001186
2.000000, -44.000000, 0.882443, 0.470419, 0.001199
2.000000, -43.000000, 0.887515, 0.460780, 0.001211
2.000000, -42.000000, 0.892531, 0.450985, 0.001223
2.000000, -41.000000, 0.897488, 0.441039, 0.001234
2.000000, -40.000000, 0.902379, 0.430944, 0.001246
2.000000, -39.000000, 0.907198, 0.420704, 0.001257
2.000000, -38.000000, 0.911940, 0.410323, 0.001269
2.000000, -37.000000, 0.916600, 0.399805, 0.001280
2.000000, -36.000000, 0.921171, 0.389157, 0.001290
2.000000, -35.000000, 0.925648, 0.378386, 0.001301
2.000000, -34.000000, 0.930025, 0.367498, 0.001311
2.000000, -33.000000, 0.934295, 0.356501, 0.001321
2.000000, -32.000000, 0.938454, 0.345406, 0.001330
2.000000, -31.000000, 0.942495, 0.334221, 0.001339
2.000000, -30.000000, 0.946413, 0.322958, 0.001348
2.000000, -29.000000, 0.950204, 0.311629, 0.001356
2.000000, -28.000000, 0.953861, 0.300247, 0.001364
2.000000, -27.000000, 0.957382, 0.288826, 0.001371
2.000000, -26.000000, 0.960760, 0.277380, 0.001378
2.000000, -25.000000, 0.963994, 0.265925, 0.001385
2.000000, -24.000000, 0.967079, 0.254476, 0.001391
2.000000, -23.000000, 0.970013, 0.243051, 0.001397
2.000000, -22.000000, 0.972795, 0.231666, 0.001402
2.000000, -21.000000, 0.975424, 0.220338, 0.001406
2.000000, -20.000000, 0.977898, 0.209084, 0.001411
2.000000, -19.000000, 0.980218, 0.197919, 0.001415
2.000000, -18.000000, 0.982387, 0.186860, 0.001418
2.000000, -17.000000, 0.984405, 0.175918, 0.001421
2.000000, -16.000000, 0.986275, 0.165108, 0.001424
2.000000, -15.000000, 0.988002, 0.154438, 0.001426
2.000000, -14.000000, 0.989590, 0.143916, 0.001428
2.000000, -13.000000, 0.991043, 0.133545, 0.001430
2.000000, -12.000000, 0.992366, 0.123327, 0.001431
2.000000, -11.000000, 0.993566, 0.113257, 0.001432
2.000000, -10.000000, 0.994647, 0.103330, 0.001434
2.000000, -9.000000, 0.995616, 0.093534, 0.001435
2.000000, -8.000000, 0.996478, 0.083853, 0.001436
2.000000, -7.000000, 0.997238, 0.074270, 0.001437
2.000000, -6.000000, 0.997901, 0.064761, 0.001438
2.000000, -5.000000, 0.998470, 0.055304, 0.001440
2.000000, -4.000000, 0.998947, 0.045870, 0.001441
2.000000, -3.000000, 0.999336, 0.036431, 0.001442
2.000000, -2.000000, 0.999636, 0.026961, 0.001444
2.000000, -1.000000, 0.999848, 0.017429, 0.001446
2.000000, 0.000000, 0.999969, 0.007811, 0.001448
2.000000, 1.000000, 0.999998, -0.001918, 0.001449
2.000000, 2.000000, 0.999931, -0.011779, 0.001451
2.000000, 3.000000, 0.999763, -0.021790, 0.001453
2.000000, 4.000000, 0.999489, -0.031966, 0.001455
2.000000, 5.000000, 0.999104, -0.042315, 0.001457
2.000000, 6.000000, 0.998603, -0.052844, 0.001459
2.000000, 7.000000, 0.997978, -0.063554, 0.001461
2.000000, 8.000000, 0.997225, -0.074444, 0.001462
2.000000, 9.000000, 0.996338, -0.085508, 0.001463
2.000000, 10.000000, 0.995310, -0.096736, 0.001464
2.000000, 11.000000, 0.994138, -0.108119, 0.001464
2.000000, 12.000000, 0.992817, -0.119642, 0.001464
2.000000, 13.000000, 0.991344, -0.131290, 0.001464
2.000000, 14.000000, 0.989716, -0.143047, 0.001463
2.000000, 15.000000, 0.987931, -0.154895, 0.001461
2.000000, 16.000000, 0.985988, -0.166818, 0.001459
2.000000, 17.000000, 0.983886, -0.178796, 0.001457
2.000000, 18.000000, 0.981626, -0.190813, 0.001453
2.000000, 19.000000, 0.979209, -0.202852, 0.001450
2.000000, 20.000000, 0.976637, -0.214894, 0.001446
2.000000, 21.000000, 0.973912, -0.226925, 0.001441
2.000000, 22.000000, 0.971037, -0.238930, 0.001435
2.000000, 23.000000, 0.968015, -0.250894, 0.001429
2.000000, 24.000000, 0.964850, -0.262803, 0.001423
2.000000, 25.000000, 0.961545, -0.274646, 0.001416
2.000000, 26.000000, 0.958107, -0.286411, 0.001408
2.000000, 27.000000, 0.954539, -0.298087, 0.001400
2.000000, 28.000000, 0.950846, -0.309665, 0.001392
2.000000, 29.000000, 0.947033, -0.321137, 0.001383
2.000000, 30.000000, 0.943105, -0.332495, 0.001374
2.000000, 31.000000, 0.939068, -0.343731, 0.001364
2.000000, 32.000000, 0.934927, -0.354840, 0.001354
2.000000, 33.000000, 0.930687, -0.365816, 0.001343
2.000000, 34.000000, 0.926354, -0.376654, 0.001333
2.000000, 35.000000, 0.921932, -0.387351, 0.001322
2.000000, 36.000000, 0.917428, -0.397902, 0.001310
2.000000, 37.000000, 0.912846, -0.408304, 0.001299
2.000000, 38.000000, 0.908191, -0.418556, 0.001287
2.000000, 39.000000, 0.903469, -0.428654, 0.001275
2.000000, 40.000000, 0.898683, -0.438598, 0.001262
2.000000, 41.000000, 0.893840, -0.448386, 0.001250
2.000000, 42.000000, 0.888944, -0.458017, 0.001237
2.000000, 43.000000, 0.883998, -0.467490, 0.001224
2.000000, 44.000000, 0.879009, -0.476806, 0.001212
2.000000, 45.000000, 0.873979, -0.485964, 0.001199
2.000000, 46.000000, 0.868913, -0.494965, 0.001186
2.000000, 47.000000, 0.863816, -0.503808, 0.001173
2.000000, 48.000000, 0.858690, -0.512496, 0.001159
2.000000, 49.000000, 0.853540, -0.521028, 0.001146
3.000000, -50.000000, 0.848192, 0.529689, 0.001146
3.000000, -49.000000, 0.853589, 0.520947, 0.001159
3.000000, -48.000000, 0.858962, 0.512039, 0.001172
3.000000, -47.000000, 0.864306, 0.502966, 0.001185
3.000000, -46.000000, 0.869618, 0.493726, 0.001198
3.000000, -45.000000, 0.874891, 0.484320, 0.001210
3.000000, -44.000000, 0.880121, 0.474750, 0.001223
3.000000, -43.000000, 0.885302, 0.465016, 0.001236
3.000000, -42.000000, 0.890430, 0.455120, 0.001248
3.000000, -41.000000, 0.895498, 0.445065, 0.001260
3.000000, -40.000000, 0.900502, 0.434852, 0.001272
3.000000, -39.000000, 0.905434, 0.424487, 0.001284
3.000000, -38.000000, 0.910289, 0.413972, 0.001296
3.000000, -37.000000, 0.915062, 0.403314, 0.001307
3.000000, -36.000000, 0.919745, 0.392516, 0.001318
3.000000, -35.000000, 0.924333, 0.381587, 0.001329
3.000000, -34.000000, 0.928819, 0.370534, 0.001340
3.000000, -33.000000, 0.933197, 0.359366, 0.001350
3.000000, -32.000000, 0.937461, 0.348090, 0.001360
3.000000, -31.000000, 0.941605, 0.336720, 0.001369
3.000000, -30.000000, 0.945623, 0.325265, 0.001378
3.000000, -29.000000, 0.949509, 0.313740, 0.001387
3.000000, -28.000000, 0.953258, 0.302157, 0.001395
3.000000, -27.000000, 0.956865, 0.290531, 0.001402
3.000000, -26.000000, 0.960326, 0.278880, 0.001410
3.000000, -25.000000, 0.963636, 0.267219, 0.001416
3.000000, -24.000000, 0.966791, 0.255567, 0.001422
3.000000, -23.000000, 0.969790, 0.243943, 0.001428
3.000000, -22.000000, 0.972629, 0.232364, 0.001433
3.000000, -21.000000, 0.975307, 0.220851, 0.001438
3.000000, -20.000000, 0.977825, 0.209423, 0.001442
3.000000, -19.000000, 0.980182, 0.198098, 0.001446
3.000000, -18.000000, 0.982380, 0.186894, 0.001449
3.000000, -17.000000, 0.984421, 0.175828, 0.001452
3.000000, -16.000000, 0.986308, 0.164915, 0.001454
3.000000, -15.000000, 0.988045, 0.154165, 0.001456
3.000000, -14.000000, 0.989637, 0.143589, 0.001458
3.000000, -13.000000, 0.991090, 0.133192, 0.001459
3.000000, -12.000000, 0.992410, 0.122976, 0.001460
3.000000, -11.000000, 0.993602, 0.112937, 0.001461
3.000000, -10.000000, 0.994674, 0.103068, 0.001462
3.000000, -9.000000, 0.995633, 0.093356, 0.001463
3.000000, -8.000000, 0.996484, 0.083785, 0.001464
3.000000, -7.000000, 0.997234, 0.074332, 0.001465
3.000000, -6.000000, 0.997887, 0.064972, 0.001466
3.000000, -5.000000, 0.998449, 0.055674, 0.001467
3.000000, -4.000000, 0.998923, 0.046408, 0.001468
3.000000, -3.000000, 0.999310, 0.037139, 0.001470
3.000000, -2.000000, 0.999613, 0.027835, 0.001471
3.000000, -1.000000, 0.999830, 0.018460, 0.001473
3.000000, 0.000000, 0.999960, 0.008984, 0.001475
3.000000, 1.000000, 1.000000, -0.000622, 0.001477
3.000000, 2.000000, 0.999946, -0.010383, 0.001480
3.000000, 3.000000, 0.999794, -0.020320, 0.001482
3.000000, 4.000000, 0.999536, -0.030450, 0.001484
3.000000, 5.000000, 0.999168, -0.040783, 0.001487
3.000000, 6.000000, 0.998682, -0.051326, 0.001489
3.000000, 7.000000, 0.998071, -0.062080, 0.001491
3.000000, 8.000000, 0.997329, -0.073042, 0.001493
3.000000, 9.000000, 0.996448, -0.084205, 0.001495
3.000000, 10.000000, 0.995424, -0.095557, 0.001496
3.000000, 11.000000, 0.994250, -0.107086, 0.001497
3.000000, 12.000000, 0.992921, -0.118775, 0.001497
3.000000, 13.000000, 0.991434, -0.130606, 0.001497
3.000000, 14.000000, 0.989786, -0.142559, 0.001496
3.000000, 15.000000, 0.987975, -0.154616, 0.001495
3.000000, 16.000000, 0.985998, -0.166755, 0.001493
3.000000, 17.000000, 0.983857, -0.178956, 0.001491
3.000000, 18.000000, 0.981551, -0.191200, 0.001488
3.000000, 19.000000, 0.979082, -0.203466, 0.001484
3.000000, 20.000000, 0.976451, -0.215738, 0.001480
3.000000, 21.000000, 0.973662, -0.227996, 0.001475
3.000000, 22.000000, 0.970717, -0.240225, 0.001470
3.000000, 23.000000, 0.967621, -0.252409, 0.001463
3.000000, 24.000000, 0.964377, -0.264533, 0.001457
3.000000, 25.000000, 0.960989, -0.276586, 0.001450
3.000000, 26.000000, 0.957464, -0.288553, 0.001442
3.000000, 27.000000, 0.953805, -0.300426, 0.001434
3.000000, 28.000000, 0.950019, -0.312193, 0.001425
3.000000, 29.000000, 0.946110, -0.323846, 0.001415
3.000000, 30.000000, 0.942084, -0.335376, 0.001406
3.000000, 31.000000, 0.937947, -0.346778, 0.001396
3.000000, 32.000000, 0.933705, -0.358044, 0.001385
3.000000, 33.000000, 0.929362, -0.369169, 0.001374
3.000000, 34.000000, 0.924926, -0.380148, 0.001363
3.000000, 35.000000, 0.920400, -0.390978, 0.001351
3.000000, 36.000000, 0.915791, -0.401655, 0.001339
3.000000, 37.000000, 0.911105, -0.412175, 0.001327
3.000000, 38.000000, 0.906345, -0.422538, 0.001315
3.000000, 39.000000, 0.901519, -0.432740, 0.001302
3.000000, 40.000000, 0.896630, -0.442780, 0.001289
3.000000, 41.000000, 0.891684, -0.452657, 0.001276
3.000000, 42.000000, 0.886686, -0.462372, 0.001263
3.000000, 43.000000, 0.881640, -0.471922, 0.001250
3.000000, 44.000000, 0.876551, -0.481309, 0.001236
3.000000, 45.000000, 0.871423, -0.490532, 0.001223
3.000000, 46.000000, 0.866261, -0.499592, 0.001209
3.000000, 47.000000, 0.861068, -0.508489, 0.001196
3.000000, 48.000000, 0.855849, -0.517225, 0.001182
3.000000, 49.000000, 0.850608, -0.525801, 0.001168
4.000000, -50.000000, 0.845150, 0.534530, 0.001168
4.000000, -49.000000, 0.850649, 0.525734, 0.001181
4.000000, -48.000000, 0.856126, 0.516766, 0.001195
4.000000, -47.000000, 0.861577, 0.507626, 0.001208
4.000000, -46.000000, 0.866997, 0.498313, 0.001222
4.000000, -45.000000, 0.872381, 0.488827, 0.001235
4.000000, -44.000000, 0.877723, 0.479168, 0.001248
4.000000, -43.000000, 0.883018, 0.469339, 0.001261
4.000000, -42.000000, 0.888261, 0.459339, 0.001274
4.000000, -41.000000, 0.893446, 0.449171, 0.001287
4.000000, -40.000000, 0.898566, 0.438839, 0.001300
4.000000, -39.000000, 0.903616, 0.428344, 0.001312
4.000000, -38.000000, 0.908589, 0.417691, 0.001324
4.000000, -37.000000, 0.913479, 0.406886, 0.001336
4.000000, -36.000000, 0.918279, 0.395933, 0.001348
4.000000, -35.000000, 0.922983, 0.384840, 0.001359
4.000000, -34.000000, 0.927585, 0.373613, 0.001370
4.000000, -33.000000, 0.932076, 0.362263, 0.001380
4.000000, -32.000000, 0.936451, 0.350798, 0.001391
4.000000, -31.000000, 0.940704, 0.339230, 0.001400
4.000000, -30.000000, 0.944827, 0.327571, 0.001410
4.000000, -29.000000, 0.948814, 0.315834, 0.001418
4.000000, -28.000000, 0.952661, 0.304035, 0.001427
4.000000, -27.000000, 0.956360, 0.292190, 0.001435
4.000000, -26.000000, 0.959908, 0.280317, 0.001442
4.000000, -25.000000, 0.963298, 0.268433, 0.001449
4.000000, -24.000000, 0.966528, 0.256559, 0.001455
4.000000, -23.000000, 0.969595, 0.244716, 0.001460
4.000000, -22.000000, 0.972495, 0.232925, 0.001466
4.000000, -21.000000, 0.975227, 0.221208, 0.001470
4.000000, -20.000000, 0.977790, 0.209588, 0.001474
4.000000, -19.000000, 0.980185, 0.198086, 0.001478
4.000000, -18.000000, 0.982413, 0.186723, 0.001480
4.000000, -17.000000, 0.984476, 0.175519, 0.001483
4.000000, -16.000000, 0.986379, 0.164491, 0.001485
4.000000, -15.000000, 0.988125, 0.153655, 0.001487
4.000000, -14.000000, 0.989719, 0.143022, 0.001488
4.000000, -13.000000, 0.991170, 0.132601, 0.001489
4.000000, -12.000000, 0.992482, 0.122393, 0.001489
4.000000, -11.000000, 0.993663, 0.112397, 0.001490
4.000000, -10.000000, 0.994722, 0.102604, 0.001491
4.000000, -9.000000, 0.995666, 0.093001, 0.001491
4.000000, -8.000000, 0.996502, 0.083567, 0.001492
4.000000, -7.000000, 0.997238, 0.074278, 0.001492
4.000000, -6.000000, 0.997879, 0.065102, 0.001493
4.000000, -5.000000, 0.998430, 0.056005, 0.001494
4.000000, -4.000000, 0.998897, 0.046949, 0.001495
4.000000, -3.000000, 0.999282, 0.037893, 0.001497
4.000000, -2.000000, 0.999585, 0.028796, 0.001498
4.000000, -1.000000, 0.999808, 0.019618, 0.001501
4.000000, 0.000000, 0.999947, 0.010321, 0.001503
4.000000, 1.000000, 1.000000, 0.000872, 0.001505
4.000000, 2.000000, 0.999962, -0.008761, 0.001508
4.000000, 3.000000, 0.999827, -0.018602, 0.001511
4.000000, 4.000000, 0.999589, -0.028669, 0.001514
4.000000, 5.000000, 0.999240, -0.038974, 0.001517
4.000000, 6.000000, 0.998773, -0.049526, 0.001520
4.000000, 7.000000, 0.998179, -0.060323, 0.001522
4.000000, 8.000000, 0.997451, -0.071362, 0.001525
4.000000, 9.000000, 0.996580, -0.082632, 0.001527
4.000000, 10.000000, 0.995561, -0.094121, 0.001529
4.000000, 11.000000, 0.994386, -0.105811, 0.001530
4.000000, 12.000000, 0.993051, -0.117682, 0.001531
4.000000, 13.000000, 0.991551, -0.129715, 0.001531
4.000000, 14.000000, 0.989883, -0.141885, 0.001531
4.000000, 15.000000, 0.988044, -0.154170, 0.001530
4.000000, 16.000000, 0.986034, -0.166546, 0.001528
4.000000, 17.000000, 0.983851, -0.178990, 0.001526
4.000000, 18.000000, 0.981496, -0.191480, 0.001523
4.000000, 19.000000, 0.978972, -0.203995, 0.001520
4.000000, 20.000000, 0.976280, -0.216513, 0.001516
4.000000, 21.000000, 0.973423, -0.229016, 0.001511
4.000000, 22.000000, 0.970405, -0.241485, 0.001505
4.000000, 23.000000, 0.967229, -0.253904, 0.001499
4.000000, 24.000000, 0.963902, -0.266258, 0.001492
4.000000, 25.000000, 0.960427, -0.278532, 0.001485
4.000000, 26.000000, 0.956810, -0.290714, 0.001476
4.000000, 27.000000, 0.953056, -0.302793, 0.001468
4.000000, 28.000000, 0.949172, -0.314758, 0.001459
4.000000, 29.000000, 0.945162, -0.326601, 0.001449
4.000000, 30.000000, 0.941034, -0.338312, 0.001439
4.000000, 31.000000, 0.936793, -0.349885, 0.001428
